,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021400669,1610612758,SAC,Sacramento,1889,Andre Miller,,,6,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,2,1,0,1,0,0,4
1,0021400669,1610612758,SAC,Sacramento,200752,Rudy Gay,F,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
2,0021400669,1610612758,SAC,Sacramento,200797,Ryan Hollins,,,5,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,1,1,0,1,1,0,2
3,0021400669,1610612752,NYK,New York,201160,Jason Smith,,,2,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,0,2,-2
4,0021400669,1610612758,SAC,Sacramento,201171,Carl Landry,,,5,0,1,0.0,0,0,0.0,1,2,0.5,2,0,2,0,0,0,0,0,1,2
5,0021400669,1610612758,SAC,Sacramento,201574,Jason Thompson,F,,6,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,2,0,0,4
6,0021400669,1610612758,SAC,Sacramento,201956,Omri Casspi,,,12,6,9,0.667,0,2,0.0,0,0,0.0,1,2,3,1,1,0,1,2,12,6
7,0021400669,1610612752,NYK,New York,202332,Cole Aldrich,,,5,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,1,0,1,0,-2
8,0021400669,1610612752,NYK,New York,202498,Lance Thomas,,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
9,0021400669,1610612758,SAC,Sacramento,202682,Derrick Williams,,,6,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,4
10,0021400669,1610612752,NYK,New York,203112,Quincy Acy,,,12,0,4,0.0,0,2,0.0,2,2,1.0,0,0,0,0,1,1,2,3,2,-6
11,0021400669,1610612752,NYK,New York,203144,Alexey Shved,,,12,1,2,0.5,0,1,0.0,2,3,0.667,1,2,3,1,1,0,2,0,4,-6
12,0021400669,1610612758,SAC,Sacramento,203492,Ray McCallum,G,,5,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,2,2
13,0021400669,1610612752,NYK,New York,203499,Shane Larkin,,,9,2,3,0.667,1,2,0.5,0,2,0.0,0,0,0,0,2,0,1,0,5,-4
14,0021400669,1610612752,NYK,New York,203501,Tim Hardaway Jr.,G,,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-2
15,0021400669,1610612758,SAC,Sacramento,203917,Nik Stauskas,,,12,3,5,0.6,1,2,0.5,2,2,1.0,0,0,0,0,0,0,1,2,9,6
16,0021400669,1610612752,NYK,New York,203921,Cleanthony Early,F,,3,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-2
17,0021400669,1610612752,NYK,New York,204037,Travis Wear,,,9,1,3,0.333,1,1,1.0,2,2,1.0,0,1,1,0,0,0,0,1,5,-4
18,0021400669,1610612752,NYK,New York,204038,Langston Galloway,G,,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
19,0021400801,1610612742,DAL,Dallas,101111,Charlie Villanueva,,,2,2,3,0.667,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,0,6,3
20,0021400801,1610612742,DAL,Dallas,101145,Monta Ellis,G,,10,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,1
21,0021400801,1610612742,DAL,Dallas,1717,Dirk Nowitzki,F,,5,3,4,0.75,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,6,-2
22,0021400801,1610612742,DAL,Dallas,200765,Rajon Rondo,G,,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,1,0,-3
23,0021400801,1610612742,DAL,Dallas,200826,Jose Juan Barea,,,5,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,2,6
24,0021400801,1610612760,OKC,Oklahoma City,201142,Kevin Durant,F,,9,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,-4
25,0021400801,1610612760,OKC,Oklahoma City,201566,Russell Westbrook,G,,4,4,5,0.8,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,8,4
26,0021400801,1610612760,OKC,Oklahoma City,201586,Serge Ibaka,F,,8,2,2,1.0,0,0,0.0,0,0,0.0,1,5,6,0,0,0,0,0,4,3
27,0021400801,1610612760,OKC,Oklahoma City,201627,Anthony Morrow,,,8,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-3
28,0021400801,1610612742,DAL,Dallas,202329,Al-Farouq Aminu,,,7,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,3,7
29,0021400801,1610612742,DAL,Dallas,202718,Chandler Parsons,F,,11,2,6,0.333,1,2,0.5,0,0,0.0,1,0,1,1,0,0,0,0,5,1
30,0021400801,1610612760,OKC,Oklahoma City,203079,Dion Waiters,,,8,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,2,-6
31,0021400801,1610612760,OKC,Oklahoma City,203087,Jeremy Lamb,,,1,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-1
32,0021400801,1610612760,OKC,Oklahoma City,203103,Perry Jones,,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1
33,0021400801,1610612760,OKC,Oklahoma City,203460,Andre Roberson,G,,2,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,2,1
34,0021400801,1610612760,OKC,Oklahoma City,203956,Mitch McGary,,,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-6
35,0021400801,1610612742,DAL,Dallas,2199,Tyson Chandler,C,,9,0,0,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,1,1,0,0
36,0021400801,1610612760,OKC,Oklahoma City,2555,Nick Collison,C,,10,1,3,0.333,0,1,0.0,0,0,0.0,1,1,2,0,0,0,2,1,2,-2
37,0021400801,1610612742,DAL,Dallas,2734,Devin Harris,,,0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,2,2
38,0021400802,1610612746,LAC,Los Angeles,101108,Chris Paul,G,,10,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,2,4,-2
39,0021400802,1610612759,SAS,San Antonio,1495,Tim Duncan,F,,8,6,6,1.0,0,0,0.0,0,0,0.0,0,4,4,0,1,0,0,1,12,1
40,0021400802,1610612759,SAS,San Antonio,1938,Manu Ginobili,,,7,1,1,1.0,1,1,1.0,1,2,0.5,0,0,0,3,0,0,3,2,4,0
41,0021400802,1610612746,LAC,Los Angeles,200755,JJ Redick,G,,7,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,6
42,0021400802,1610612746,LAC,Los Angeles,201150,Spencer Hawes,F,,5,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1,0
43,0021400802,1610612759,SAS,San Antonio,201158,Marco Belinelli,,,7,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,0,3,-2
44,0021400802,1610612759,SAS,San Antonio,201168,Tiago Splitter,,,5,1,1,1.0,0,0,0.0,0,1,0.0,0,0,0,1,1,0,1,3,2,-1
45,0021400802,1610612746,LAC,Los Angeles,201175,Glen Davis,,,3,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,3
46,0021400802,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,C,,9,0,1,0.0,0,0,0.0,6,14,0.429,1,4,5,0,1,0,0,1,6,1
47,0021400802,1610612759,SAS,San Antonio,201980,Danny Green,G,,9,2,4,0.5,0,2,0.0,0,0,0.0,1,2,3,0,0,0,0,2,4,-4
48,0021400802,1610612759,SAS,San Antonio,201988,Patty Mills,,,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,1
49,0021400802,1610612759,SAS,San Antonio,202695,Kawhi Leonard,F,,4,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,2,0,0,0,1,0,0
50,0021400802,1610612759,SAS,San Antonio,203382,Aron Baynes,C,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,0,-1
51,0021400802,1610612746,LAC,Los Angeles,2037,Jamal Crawford,,,12,2,5,0.4,1,2,0.5,5,6,0.833,0,0,0,0,2,0,2,0,10,2
52,0021400802,1610612759,SAS,San Antonio,2225,Tony Parker,G,,9,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,2,2,-1
53,0021400802,1610612746,LAC,Los Angeles,2440,Matt Barnes,F,,10,2,2,1.0,0,0,0.0,2,3,0.667,0,1,1,0,2,0,0,2,6,0
54,0021400802,1610612759,SAS,San Antonio,2564,Boris Diaw,,,3,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,0,-3
55,0021400802,1610612759,SAS,San Antonio,2588,Matt Bonner,,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
56,0021400803,1610612740,NOP,New Orleans,201569,Eric Gordon,G,,10,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-9
57,0021400803,1610612740,NOP,New Orleans,201582,Alexis Ajinca,,,4,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-7
58,0021400803,1610612740,NOP,New Orleans,201583,Ryan Anderson,,,10,1,4,0.25,0,2,0.0,1,2,0.5,0,0,0,0,1,1,0,0,3,-9
59,0021400803,1610612740,NOP,New Orleans,201936,Tyreke Evans,G,,7,1,3,0.333,0,1,0.0,2,2,1.0,0,3,3,0,0,0,1,2,4,-4
60,0021400803,1610612740,NOP,New Orleans,202337,Luke Babbitt,,,1,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0
61,0021400803,1610612740,NOP,New Orleans,202347,Quincy Pondexter,,,12,0,1,0.0,0,1,0.0,4,4,1.0,1,1,2,0,0,0,0,0,4,-9
62,0021400803,1610612740,NOP,New Orleans,202690,Jimmer Fredette,,,4,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-5
63,0021400803,1610612753,ORL,Orlando,202696,Nikola Vucevic,C,,8,2,5,0.4,0,0,0.0,0,0,0.0,1,3,4,0,1,0,0,3,4,4
64,0021400803,1610612740,NOP,New Orleans,203076,Anthony Davis,F,,7,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,0,-2
65,0021400803,1610612753,ORL,Orlando,203094,Andrew Nicholson,,,12,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,9
66,0021400803,1610612753,ORL,Orlando,203095,Evan Fournier,F,,12,1,3,0.333,1,2,0.5,0,0,0.0,0,3,3,2,0,0,0,0,3,9
67,0021400803,1610612753,ORL,Orlando,203473,Dewayne Dedmon,,,3,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,5
68,0021400803,1610612740,NOP,New Orleans,203481,Jeff Withey,,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
69,0021400803,1610612753,ORL,Orlando,203506,Victor Oladipo,G,,8,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,4
70,0021400803,1610612753,ORL,Orlando,203901,Elfrid Payton,G,,5,1,3,0.333,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,2,-1
71,0021400803,1610612753,ORL,Orlando,2557,Luke Ridnour,,,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5
72,0021400803,1610612753,ORL,Orlando,2584,Willie Green,,,6,3,3,1.0,1,1,1.0,0,0,0.0,0,1,1,2,0,0,0,1,7,10
