,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021400669,1610612758,SAC,Sacramento,1889,Andre Miller,,,7,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,11
1,0021400669,1610612752,NYK,New York,200745,Andrea Bargnani,C,,6,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,1
2,0021400669,1610612758,SAC,Sacramento,200752,Rudy Gay,F,,5,2,2,1.0,1,1,1.0,0,0,0.0,1,1,2,0,0,0,1,1,5,3
3,0021400669,1610612752,NYK,New York,200811,Lou Amundson,F,,5,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0,-11
4,0021400669,1610612752,NYK,New York,201160,Jason Smith,,,5,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,2,1
5,0021400669,1610612758,SAC,Sacramento,201574,Jason Thompson,F,,8,1,1,1.0,0,0,0.0,0,0,0.0,0,4,4,1,0,0,0,1,2,12
6,0021400669,1610612758,SAC,Sacramento,201956,Omri Casspi,,,5,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,1,0,0,0,0,2,10
7,0021400669,1610612758,SAC,Sacramento,202326,DeMarcus Cousins,C,,5,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,1,1,0,-3
8,0021400669,1610612752,NYK,New York,202332,Cole Aldrich,,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
9,0021400669,1610612752,NYK,New York,202498,Lance Thomas,,,5,2,4,0.5,0,0,0.0,1,1,1.0,1,2,3,0,1,0,0,0,5,1
10,0021400669,1610612758,SAC,Sacramento,202682,Derrick Williams,,,10,4,5,0.8,1,1,1.0,0,2,0.0,1,0,1,1,1,0,0,1,9,11
11,0021400669,1610612752,NYK,New York,203112,Quincy Acy,,,6,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,-11
12,0021400669,1610612752,NYK,New York,203144,Alexey Shved,,,7,1,4,0.25,0,2,0.0,3,4,0.75,1,1,2,0,0,0,0,0,5,1
13,0021400669,1610612758,SAC,Sacramento,203463,Ben McLemore,G,,7,2,5,0.4,0,1,0.0,4,4,1.0,0,1,1,0,0,0,0,1,8,7
14,0021400669,1610612758,SAC,Sacramento,203492,Ray McCallum,G,,4,0,2,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,-1
15,0021400669,1610612752,NYK,New York,203499,Shane Larkin,,,3,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
16,0021400669,1610612752,NYK,New York,203501,Tim Hardaway Jr.,G,,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-9
17,0021400669,1610612758,SAC,Sacramento,203917,Nik Stauskas,,,5,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0
18,0021400669,1610612752,NYK,New York,203921,Cleanthony Early,F,,6,1,3,0.333,0,1,0.0,2,2,1.0,0,1,1,0,0,0,1,1,4,-11
19,0021400669,1610612752,NYK,New York,204038,Langston Galloway,G,,10,0,3,0.0,0,1,0.0,2,2,1.0,1,0,1,0,1,0,0,2,2,-14
20,0021400801,1610612742,DAL,Dallas,101111,Charlie Villanueva,,,3,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,2,-2
21,0021400801,1610612742,DAL,Dallas,101145,Monta Ellis,G,,5,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-6
22,0021400801,1610612742,DAL,Dallas,1717,Dirk Nowitzki,F,,8,2,6,0.333,0,1,0.0,0,0,0.0,0,2,2,0,0,1,0,0,4,-8
23,0021400801,1610612742,DAL,Dallas,200765,Rajon Rondo,G,,9,2,3,0.667,0,0,0.0,1,2,0.5,1,0,1,2,0,0,0,1,5,-8
24,0021400801,1610612742,DAL,Dallas,200826,Jose Juan Barea,,,5,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,-2
25,0021400801,1610612760,OKC,Oklahoma City,201142,Kevin Durant,F,,12,1,5,0.2,0,1,0.0,2,2,1.0,0,0,0,2,1,0,0,0,4,10
26,0021400801,1610612760,OKC,Oklahoma City,201566,Russell Westbrook,G,,8,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,5,0,0,0,0,2,6
27,0021400801,1610612760,OKC,Oklahoma City,201586,Serge Ibaka,F,,8,2,2,1.0,0,0,0.0,1,2,0.5,2,6,8,0,0,0,2,2,5,6
28,0021400801,1610612760,OKC,Oklahoma City,201627,Anthony Morrow,,,11,6,10,0.6,2,3,0.667,0,0,0.0,1,0,1,0,0,0,0,1,14,12
29,0021400801,1610612742,DAL,Dallas,202718,Chandler Parsons,F,,9,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,1,1,0,1,0,0,-8
30,0021400801,1610612760,OKC,Oklahoma City,203079,Dion Waiters,,,6,1,5,0.2,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,2,2,4
