,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
26,0021400801,1610612742,DAL,Dallas,200765,Rajon Rondo,G,,29,1.0,0.0,0.8,0.0,0.0,0.4,0.2,0.0,0.8,0.0,1.0,0.0,0.0,0.0,1.0
27,0021400801,1610612742,DAL,Dallas,200826,Jose Juan Barea,,,14,0.667,0.333,0.571,0.0,0.429,0.0,0.0,0.0,0.571,0.0,1.0,1.0,0.0,0.333,0.667
28,0021400801,1610612760,OKC,Oklahoma City,201142,Kevin Durant,F,,37,0.571,0.429,0.333,0.167,0.5,0.0,0.167,0.5,0.167,0.5,0.5,1.0,0.0,0.75,0.25
29,0021400801,1610612760,OKC,Oklahoma City,201566,Russell Westbrook,G,,35,0.765,0.235,0.412,0.059,0.176,0.118,0.412,0.176,0.353,0.0,1.0,1.0,0.0,0.222,0.778
30,0021400801,1610612760,OKC,Oklahoma City,201586,Serge Ibaka,F,,37,1.0,0.0,0.762,0.286,0.0,0.143,0.238,0.095,0.476,0.875,0.125,0.0,0.0,0.875,0.125
31,0021400801,1610612760,OKC,Oklahoma City,201627,Anthony Morrow,,,29,0.615,0.385,0.625,0.25,0.375,0.313,0.0,0.25,0.375,0.4,0.6,1.0,0.0,0.571,0.429
32,0021400801,1610612742,DAL,Dallas,202329,Al-Farouq Aminu,,,16,0.429,0.571,0.0,0.0,0.75,0.0,0.25,0.625,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33,0021400801,1610612742,DAL,Dallas,202718,Chandler Parsons,F,,36,0.583,0.417,0.25,0.0,0.75,0.375,0.0,0.375,0.25,0.0,1.0,0.5,0.5,0.333,0.667
34,0021400801,1610612760,OKC,Oklahoma City,203079,Dion Waiters,,,27,0.889,0.111,1.0,0.75,0.0,0.25,0.0,0.0,0.25,0.5,0.5,0.0,0.0,0.5,0.5
35,0021400801,1610612760,OKC,Oklahoma City,203087,Jeremy Lamb,,,4,0.333,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
36,0021400801,1610612760,OKC,Oklahoma City,203103,Perry Jones,,,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0021400801,1610612742,DAL,Dallas,203108,Bernard James,,,8,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0
38,0021400801,1610612760,OKC,Oklahoma City,203460,Andre Roberson,G,,15,0.778,0.222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
39,0021400801,1610612760,OKC,Oklahoma City,203956,Mitch McGary,,,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5
40,0021400801,1610612742,DAL,Dallas,2199,Tyson Chandler,C,,33,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.5,0.5,0.0,0.0,0.5,0.5
41,0021400801,1610612742,DAL,Dallas,2210,Richard Jefferson,,,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
42,0021400801,1610612760,OKC,Oklahoma City,2555,Nick Collison,C,,25,0.714,0.286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
43,0021400801,1610612742,DAL,Dallas,2734,Devin Harris,,,17,0.625,0.375,0.615,0.0,0.231,0.154,0.154,0.692,0.615,0.0,1.0,1.0,0.0,0.2,0.8
44,0021400802,1610612746,LAC,Los Angeles,101108,Chris Paul,G,,40,0.75,0.25,0.636,0.273,0.273,0.0,0.091,0.091,0.364,0.0,1.0,0.0,1.0,0.0,1.0
45,0021400802,1610612759,SAS,San Antonio,1495,Tim Duncan,F,,33,0.929,0.071,0.733,0.267,0.1,0.067,0.167,0.167,0.467,1.0,0.0,1.0,0.0,1.0,0.0
46,0021400802,1610612759,SAS,San Antonio,1938,Manu Ginobili,,,23,0.0,1.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
47,0021400802,1610612746,LAC,Los Angeles,200755,JJ Redick,G,,39,0.615,0.385,0.667,0.133,0.2,0.467,0.133,0.267,0.533,1.0,0.0,1.0,0.0,1.0,0.0
48,0021400802,1610612746,LAC,Los Angeles,201150,Spencer Hawes,F,,33,0.857,0.143,0.857,0.0,0.0,0.0,0.143,0.0,0.857,1.0,0.0,0.0,0.0,1.0,0.0
49,0021400802,1610612759,SAS,San Antonio,201158,Marco Belinelli,,,24,0.333,0.667,0.182,0.182,0.818,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
50,0021400802,1610612759,SAS,San Antonio,201168,Tiago Splitter,,,15,1.0,0.0,0.545,0.0,0.0,0.273,0.455,0.273,0.545,1.0,0.0,0.0,0.0,1.0,0.0
51,0021400802,1610612746,LAC,Los Angeles,201175,Glen Davis,,,16,1.0,0.0,0.8,0.0,0.0,0.1,0.2,0.2,0.8,1.0,0.0,0.0,0.0,1.0,0.0
52,0021400802,1610612746,LAC,Los Angeles,201599,DeAndre Jordan,C,,38,1.0,0.0,0.615,0.0,0.0,0.077,0.385,0.269,0.615,0.75,0.25,0.0,0.0,0.75,0.25
53,0021400802,1610612759,SAS,San Antonio,201980,Danny Green,G,,26,0.5,0.5,0.667,0.0,0.333,0.222,0.0,0.0,0.667,0.667,0.333,1.0,0.0,0.75,0.25
54,0021400802,1610612759,SAS,San Antonio,201988,Patty Mills,,,12,0.286,0.714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
55,0021400802,1610612759,SAS,San Antonio,202695,Kawhi Leonard,F,,26,0.455,0.545,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
56,0021400802,1610612759,SAS,San Antonio,203382,Aron Baynes,C,,25,1.0,0.0,0.857,0.0,0.0,0.0,0.143,0.143,0.857,1.0,0.0,0.0,0.0,1.0,0.0
57,0021400802,1610612746,LAC,Los Angeles,2037,Jamal Crawford,,,30,0.533,0.467,0.231,0.154,0.577,0.192,0.192,0.192,0.077,0.0,1.0,1.0,0.0,0.625,0.375
58,0021400802,1610612746,LAC,Los Angeles,2045,Hedo Turkoglu,,,6,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0021400802,1610612759,SAS,San Antonio,2225,Tony Parker,G,,34,0.882,0.118,0.667,0.381,0.143,0.0,0.19,0.095,0.286,0.143,0.857,1.0,0.0,0.25,0.75
60,0021400802,1610612746,LAC,Los Angeles,2440,Matt Barnes,F,,33,0.857,0.143,0.727,0.0,0.0,0.364,0.273,0.0,0.727,0.5,0.5,0.0,0.0,0.5,0.5
61,0021400802,1610612759,SAS,San Antonio,2564,Boris Diaw,,,16,0.667,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
62,0021400802,1610612759,SAS,San Antonio,2588,Matt Bonner,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0021400803,1610612753,ORL,Orlando,101112,Channing Frye,F,,17,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
64,0021400803,1610612740,NOP,New Orleans,201569,Eric Gordon,G,,37,0.375,0.625,0.182,0.0,0.818,0.0,0.0,0.273,0.182,1.0,0.0,1.0,0.0,1.0,0.0
65,0021400803,1610612740,NOP,New Orleans,201582,Alexis Ajinca,,,9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
66,0021400803,1610612740,NOP,New Orleans,201583,Ryan Anderson,,,26,0.455,0.545,0.462,0.154,0.231,0.0,0.308,0.231,0.308,0.333,0.667,1.0,0.0,0.5,0.5
67,0021400803,1610612740,NOP,New Orleans,201600,Omer Asik,C,,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
68,0021400803,1610612740,NOP,New Orleans,201936,Tyreke Evans,G,,35,0.615,0.385,0.571,0.0,0.0,0.143,0.429,0.0,0.571,0.25,0.75,0.0,0.0,0.25,0.75
69,0021400803,1610612740,NOP,New Orleans,201967,Dante Cunningham,F,,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
70,0021400803,1610612740,NOP,New Orleans,202337,Luke Babbitt,,,9,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5
71,0021400803,1610612740,NOP,New Orleans,202347,Quincy Pondexter,,,29,0.5,0.5,0.308,0.0,0.231,0.308,0.462,0.154,0.308,0.5,0.5,0.0,1.0,0.333,0.667
72,0021400803,1610612740,NOP,New Orleans,202690,Jimmer Fredette,,,15,0.667,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0021400803,1610612753,ORL,Orlando,202696,Nikola Vucevic,C,,36,1.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,0.667,0.444,0.556,0.0,0.0,0.444,0.556
74,0021400803,1610612740,NOP,New Orleans,203076,Anthony Davis,F,,38,1.0,0.0,0.769,0.462,0.0,0.154,0.231,0.154,0.308,1.0,0.0,0.0,0.0,1.0,0.0
75,0021400803,1610612753,ORL,Orlando,203094,Andrew Nicholson,,,21,0.667,0.333,0.333,0.0,0.5,0.0,0.167,0.0,0.333,1.0,0.0,1.0,0.0,1.0,0.0
76,0021400803,1610612753,ORL,Orlando,203095,Evan Fournier,F,,38,0.625,0.375,0.625,0.125,0.375,0.25,0.0,0.375,0.5,0.8,0.2,1.0,0.0,0.857,0.143
77,0021400803,1610612753,ORL,Orlando,203124,Kyle O'Quinn,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0021400803,1610612753,ORL,Orlando,203473,Dewayne Dedmon,,,19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,1.0,0.667,0.333,0.0,0.0,0.667,0.333
79,0021400803,1610612740,NOP,New Orleans,203481,Jeff Withey,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0021400803,1610612753,ORL,Orlando,203506,Victor Oladipo,G,,31,0.778,0.222,1.0,0.182,0.0,0.182,0.0,0.273,0.818,0.545,0.455,0.0,0.0,0.545,0.455
81,0021400803,1610612753,ORL,Orlando,203901,Elfrid Payton,G,,32,1.0,0.0,0.8,0.0,0.0,0.5,0.2,0.2,0.8,0.25,0.75,0.0,0.0,0.25,0.75
82,0021400803,1610612753,ORL,Orlando,203932,Aaron Gordon,,,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
83,0021400803,1610612753,ORL,Orlando,2557,Luke Ridnour,,,10,0.75,0.25,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0
84,0021400803,1610612753,ORL,Orlando,2584,Willie Green,,,24,0.833,0.167,0.667,0.222,0.333,0.0,0.0,0.222,0.444,0.333,0.667,0.0,1.0,0.25,0.75
85,0021400804,1610612754,IND,Indiana,101133,Ian Mahinmi,,,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0021400804,1610612754,IND,Indiana,101139,CJ Miles,G,,24,0.417,0.583,0.471,0.353,0.353,0.118,0.176,0.471,0.118,0.75,0.25,1.0,0.0,0.833,0.167
87,0021400804,1610612754,IND,Indiana,201155,Rodney Stuckey,,,26,0.75,0.25,0.533,0.2,0.2,0.3,0.267,0.367,0.333,0.375,0.625,0.5,0.5,0.4,0.6
88,0021400804,1610612754,IND,Indiana,201228,CJ Watson,,,21,0.571,0.429,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
89,0021400804,1610612754,IND,Indiana,201579,Roy Hibbert,C,,21,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,1.0,0.5,0.5,0.0,0.0,0.5,0.5
90,0021400804,1610612755,PHI,Philadelphia,201580,JaVale McGee,,,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
91,0021400804,1610612754,IND,Indiana,201588,George Hill,G,,22,0.875,0.125,0.571,0.286,0.0,0.0,0.429,0.0,0.286,0.0,1.0,0.0,0.0,0.0,1.0
92,0021400804,1610612755,PHI,Philadelphia,201601,Luc Mbah a Moute,F,,31,0.583,0.417,0.5,0.25,0.375,0.188,0.125,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5
93,0021400804,1610612754,IND,Indiana,202388,Donald Sloan,,,3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0021400804,1610612754,IND,Indiana,202730,Lavoy Allen,,,6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
95,0021400804,1610612755,PHI,Philadelphia,203128,Furkan Aldemir,,,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
96,0021400804,1610612755,PHI,Philadelphia,203138,Hollis Thompson,,,20,0.5,0.5,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0
97,0021400804,1610612755,PHI,Philadelphia,203156,Henry Sims,,,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0021400804,1610612755,PHI,Philadelphia,203457,Nerlens Noel,C,,33,1.0,0.0,0.833,0.0,0.0,0.0,0.167,0.417,0.833,0.4,0.6,0.0,0.0,0.4,0.6
99,0021400804,1610612755,PHI,Philadelphia,203496,Robert Covington,F,,28,0.5,0.5,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.5,0.5,0.0,0.0,0.5,0.5
100,0021400804,1610612754,IND,Indiana,203524,Solomon Hill,F,,21,0.5,0.5,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0
101,0021400804,1610612755,PHI,Philadelphia,203924,Jerami Grant,,,27,0.636,0.364,0.5,0.0,0.188,0.5,0.313,0.5,0.5,0.25,0.75,1.0,0.0,0.4,0.6
102,0021400804,1610612755,PHI,Philadelphia,203960,JaKarr Sampson,,,20,0.75,0.25,0.545,0.0,0.273,0.455,0.182,0.636,0.545,0.333,0.667,1.0,0.0,0.5,0.5
103,0021400804,1610612754,IND,Indiana,204014,Damjan Rudez,,,23,0.4,0.6,0.4,0.2,0.6,0.2,0.0,0.0,0.2,1.0,0.0,1.0,0.0,1.0,0.0
104,0021400804,1610612755,PHI,Philadelphia,204025,Tim Frazier,G,,32,0.667,0.333,0.462,0.154,0.462,0.0,0.077,0.0,0.308,0.0,1.0,1.0,0.0,0.4,0.6
105,0021400804,1610612755,PHI,Philadelphia,2202,Jason Richardson,G,,18,0.714,0.286,0.571,0.571,0.429,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
106,0021400804,1610612754,IND,Indiana,2449,Luis Scola,,,23,0.9,0.1,0.625,0.25,0.188,0.25,0.188,0.438,0.375,0.4,0.6,1.0,0.0,0.5,0.5
107,0021400804,1610612754,IND,Indiana,2561,David West,F,,24,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.25,0.0,0.0,0.75,0.25
108,0021400805,1610612761,TOR,Toronto,101150,Lou Williams,,,24,0.286,0.714,0.154,0.077,0.808,0.308,0.038,0.231,0.077,1.0,0.0,0.714,0.286,0.778,0.222
109,0021400805,1610612761,TOR,Toronto,101161,Amir Johnson,F,,25,0.889,0.111,0.727,0.0,0.273,0.182,0.0,0.182,0.727,0.5,0.5,1.0,0.0,0.6,0.4
110,0021400805,1610612761,TOR,Toronto,101236,Charles Hayes,,,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
111,0021400805,1610612761,TOR,Toronto,200768,Kyle Lowry,G,,25,0.8,0.2,0.6,0.4,0.3,0.0,0.1,0.3,0.2,0.333,0.667,0.0,1.0,0.25,0.75
112,0021400805,1610612737,ATL,Atlanta,200794,Paul Millsap,F,,28,0.867,0.133,0.909,0.364,0.0,0.455,0.091,0.182,0.545,0.6,0.4,0.0,0.0,0.6,0.4
113,0021400805,1610612737,ATL,Atlanta,201143,Al Horford,C,,27,0.889,0.111,0.571,0.286,0.429,0.286,0.0,0.286,0.286,1.0,0.0,1.0,0.0,1.0,0.0
114,0021400805,1610612761,TOR,Toronto,201880,Greg Stiemsma,,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0021400805,1610612761,TOR,Toronto,201942,DeMar DeRozan,G,,27,0.75,0.25,0.762,0.286,0.143,0.19,0.095,0.286,0.476,0.625,0.375,1.0,0.0,0.667,0.333
116,0021400805,1610612761,TOR,Toronto,201946,Tyler Hansbrough,,,12,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0
117,0021400805,1610612761,TOR,Toronto,201949,James Johnson,F,,18,1.0,0.0,0.857,0.0,0.0,0.0,0.143,0.571,0.857,0.667,0.333,0.0,0.0,0.667,0.333
118,0021400805,1610612737,ATL,Atlanta,201952,Jeff Teague,G,,26,0.667,0.333,0.545,0.0,0.0,0.182,0.455,0.182,0.545,0.0,1.0,0.0,0.0,0.0,1.0
119,0021400805,1610612737,ATL,Atlanta,201960,DeMarre Carroll,F,,27,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5
120,0021400805,1610612761,TOR,Toronto,202335,Patrick Patterson,,,22,0.625,0.375,0.571,0.0,0.429,0.286,0.0,0.571,0.571,0.5,0.5,1.0,0.0,0.667,0.333
121,0021400805,1610612761,TOR,Toronto,202349,Greivis Vasquez,,,24,0.5,0.5,0.571,0.0,0.429,0.0,0.0,0.429,0.571,0.5,0.5,1.0,0.0,0.667,0.333
122,0021400805,1610612761,TOR,Toronto,202361,Landry Fields,,,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0021400805,1610612761,TOR,Toronto,202685,Jonas Valanciunas,C,,24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,0.75,0.0,0.0,0.25,0.75
124,0021400805,1610612737,ATL,Atlanta,202714,Shelvin Mack,,,12,0.5,0.5,0.667,0.667,0.333,0.556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.25
125,0021400805,1610612761,TOR,Toronto,203082,Terrence Ross,,,22,0.375,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
126,0021400805,1610612737,ATL,Atlanta,203098,John Jenkins,,,8,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0021400805,1610612737,ATL,Atlanta,203118,Mike Scott,,,22,0.455,0.545,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
128,0021400805,1610612737,ATL,Atlanta,203145,Kent Bazemore,,,19,0.286,0.714,0.2,0.0,0.6,0.5,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.667,0.333
129,0021400805,1610612737,ATL,Atlanta,203471,Dennis Schroder,,,21,0.5,0.5,0.25,0.0,0.75,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.667,0.333
130,0021400805,1610612737,ATL,Atlanta,203488,Mike Muscala,,,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0021400805,1610612737,ATL,Atlanta,203544,Pero Antic,,,9,0.5,0.5,0.4,0.0,0.0,0.4,0.6,0.4,0.4,1.0,0.0,0.0,0.0,1.0,0.0
132,0021400805,1610612737,ATL,Atlanta,2594,Kyle Korver,G,,27,0.154,0.846,0.182,0.182,0.545,0.091,0.273,0.091,0.0,1.0,0.0,1.0,0.0,1.0,0.0
133,0021400806,1610612765,DET,Detroit,101249,John Lucas III,,,17,0.5,0.5,0.667,0.222,0.333,0.222,0.0,0.222,0.444,0.333,0.667,1.0,0.0,0.5,0.5
134,0021400806,1610612741,CHI,Chicago,201149,Joakim Noah,C,,32,1.0,0.0,0.8,0.2,0.0,0.0,0.2,0.1,0.6,0.25,0.75,0.0,0.0,0.25,0.75
135,0021400806,1610612741,CHI,Chicago,201166,Aaron Brooks,,,15,0.667,0.333,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
136,0021400806,1610612765,DET,Detroit,201229,Anthony Tolliver,,,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0021400806,1610612741,CHI,Chicago,201565,Derrick Rose,G,,31,0.667,0.333,0.5,0.25,0.0,0.5,0.5,0.0,0.25,0.5,0.5,0.0,0.0,0.5,0.5
