,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
83,0021400804,1610612755,PHI,Philadelphia,203457,Nerlens Noel,C,,8,2,3,0.667,0,0,0.0,1,2,0.5,2,1,3,0,2,2,0,1,5,4
84,0021400804,1610612755,PHI,Philadelphia,203496,Robert Covington,F,,7,1,3,0.333,0,1,0.0,2,2,1.0,0,1,1,1,1,0,0,1,4,0
85,0021400804,1610612754,IND,Indiana,203524,Solomon Hill,F,,5,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,1,0,-4
86,0021400804,1610612755,PHI,Philadelphia,203924,Jerami Grant,,,8,0,3,0.0,0,2,0.0,2,4,0.5,0,0,0,0,0,0,0,0,2,1
87,0021400804,1610612755,PHI,Philadelphia,203960,JaKarr Sampson,,,6,1,3,0.333,0,0,0.0,2,2,1.0,1,0,1,0,1,0,0,1,4,-5
88,0021400804,1610612754,IND,Indiana,204014,Damjan Rudez,,,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-3
89,0021400804,1610612755,PHI,Philadelphia,204025,Tim Frazier,G,,6,1,1,1.0,0,0,0.0,0,2,0.0,0,1,1,1,0,0,0,1,2,8
90,0021400804,1610612755,PHI,Philadelphia,2202,Jason Richardson,G,,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-2
91,0021400804,1610612754,IND,Indiana,2449,Luis Scola,,,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3
92,0021400804,1610612754,IND,Indiana,2561,David West,F,,9,3,4,0.75,0,0,0.0,0,0,0.0,1,2,3,2,0,0,3,0,6,4
93,0021400805,1610612761,TOR,Toronto,101150,Lou Williams,,,4,2,4,0.5,2,3,0.667,0,0,0.0,0,1,1,0,1,1,0,0,6,4
94,0021400805,1610612761,TOR,Toronto,101161,Amir Johnson,F,,5,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,0,2,7
95,0021400805,1610612761,TOR,Toronto,101236,Charles Hayes,,,3,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,1,2,4
96,0021400805,1610612761,TOR,Toronto,200768,Kyle Lowry,G,,10,3,4,0.75,1,1,1.0,1,1,1.0,0,3,3,6,0,0,0,1,8,17
97,0021400805,1610612737,ATL,Atlanta,200794,Paul Millsap,F,,8,1,4,0.25,0,0,0.0,0,0,0.0,2,2,4,0,1,1,1,0,2,-12
98,0021400805,1610612737,ATL,Atlanta,201143,Al Horford,C,,8,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-12
99,0021400805,1610612761,TOR,Toronto,201942,DeMar DeRozan,G,,12,2,5,0.4,0,2,0.0,0,0,0.0,0,2,2,0,2,0,2,2,4,15
100,0021400805,1610612761,TOR,Toronto,201949,James Johnson,F,,7,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,0,1,1,0,1,4,11
101,0021400805,1610612737,ATL,Atlanta,201952,Jeff Teague,G,,9,1,3,0.333,0,1,0.0,3,4,0.75,0,1,1,1,1,1,2,1,5,-11
102,0021400805,1610612737,ATL,Atlanta,201960,DeMarre Carroll,F,,10,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,2,2,2,0,2,-17
103,0021400805,1610612761,TOR,Toronto,202335,Patrick Patterson,,,6,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,2,1,0,0,2,8
104,0021400805,1610612761,TOR,Toronto,202349,Greivis Vasquez,,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
105,0021400805,1610612761,TOR,Toronto,202685,Jonas Valanciunas,C,,8,0,4,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,2,0,2,0,11
106,0021400805,1610612737,ATL,Atlanta,202714,Shelvin Mack,,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
107,0021400805,1610612761,TOR,Toronto,203082,Terrence Ross,,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
108,0021400805,1610612737,ATL,Atlanta,203118,Mike Scott,,,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3
109,0021400805,1610612737,ATL,Atlanta,203145,Kent Bazemore,,,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-3
110,0021400805,1610612737,ATL,Atlanta,203471,Dennis Schroder,,,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-4
111,0021400805,1610612737,ATL,Atlanta,203544,Pero Antic,,,3,0,1,0.0,0,0,0.0,3,4,0.75,0,2,2,0,0,0,0,0,3,-3
112,0021400805,1610612737,ATL,Atlanta,2594,Kyle Korver,G,,8,0,5,0.0,0,5,0.0,1,2,0.5,0,2,2,0,0,1,2,0,1,-12
113,0021400806,1610612765,DET,Detroit,101249,John Lucas III,,,3,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0
114,0021400806,1610612741,CHI,Chicago,201149,Joakim Noah,C,,7,1,2,0.5,0,0,0.0,0,0,0.0,2,0,2,1,0,0,2,2,2,-17
115,0021400806,1610612741,CHI,Chicago,201166,Aaron Brooks,,,3,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0
116,0021400806,1610612765,DET,Detroit,201229,Anthony Tolliver,,,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
117,0021400806,1610612741,CHI,Chicago,201565,Derrick Rose,G,,7,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-17
118,0021400806,1610612765,DET,Detroit,201858,Cartier Martin,,,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0
119,0021400806,1610612741,CHI,Chicago,201959,Taj Gibson,,,4,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,2,0
120,0021400806,1610612765,DET,Detroit,201975,Jodie Meeks,,,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
121,0021400806,1610612765,DET,Detroit,202328,Greg Monroe,F,,12,4,4,1.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,1,1,8,17
122,0021400806,1610612741,CHI,Chicago,202703,Nikola Mirotic,,,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0
123,0021400806,1610612741,CHI,Chicago,202710,Jimmy Butler,G,,8,2,5,0.4,0,2,0.0,1,1,1.0,0,2,2,0,0,0,0,0,5,-17
124,0021400806,1610612765,DET,Detroit,203083,Andre Drummond,C,,8,2,3,0.667,0,0,0.0,2,2,1.0,1,3,4,0,0,0,0,0,6,17
125,0021400806,1610612765,DET,Detroit,203484,Kentavious Caldwell-Pope,G,,9,1,4,0.25,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,17
126,0021400806,1610612741,CHI,Chicago,203503,Tony Snell,,,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
127,0021400806,1610612765,DET,Detroit,203915,Spencer Dinwiddie,G,,8,2,2,1.0,1,1,1.0,0,0,0.0,0,1,1,5,1,0,0,0,5,17
128,0021400806,1610612741,CHI,Chicago,2200,Pau Gasol,F,,9,2,4,0.5,0,0,0.0,0,0,0.0,2,1,3,1,0,1,2,1,4,-17
129,0021400806,1610612741,CHI,Chicago,2399,Mike Dunleavy,F,,7,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-17
130,0021400806,1610612765,DET,Detroit,2406,Caron Butler,F,,9,3,4,0.75,1,2,0.5,0,0,0.0,0,0,0,1,2,0,0,0,7,17
131,0021400806,1610612741,CHI,Chicago,2550,Kirk Hinrich,,,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0
132,0021400807,1610612752,NYK,New York,101181,Jose Calderon,G,,9,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,4,1,0,2,1,2,-6
133,0021400807,1610612752,NYK,New York,200745,Andrea Bargnani,,,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,0,-3
134,0021400807,1610612752,NYK,New York,200811,Lou Amundson,F,,3,3,3,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,1,7,2
135,0021400807,1610612752,NYK,New York,201160,Jason Smith,C,,10,1,4,0.25,0,0,0.0,0,0,0.0,0,4,4,1,0,0,1,1,2,-9
136,0021400807,1610612748,MIA,Miami,201596,Mario Chalmers,G,,9,2,4,0.5,1,2,0.5,4,4,1.0,0,1,1,1,2,0,0,0,9,8
137,0021400807,1610612752,NYK,New York,202332,Cole Aldrich,,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
138,0021400807,1610612748,MIA,Miami,202355,Hassan Whiteside,C,,7,2,2,1.0,0,0,0.0,2,4,0.5,1,2,3,1,1,0,1,2,6,2
139,0021400807,1610612752,NYK,New York,202498,Lance Thomas,,,3,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-5
140,0021400807,1610612752,NYK,New York,203112,Quincy Acy,,,5,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,2,3,0,-8
141,0021400807,1610612752,NYK,New York,203501,Tim Hardaway Jr.,,,5,1,2,0.5,1,2,0.5,2,2,1.0,0,1,1,1,0,0,1,0,5,-8
142,0021400807,1610612748,MIA,Miami,203516,James Ennis,,,5,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,1,2,6
143,0021400807,1610612748,MIA,Miami,203894,Shabazz Napier,,,6,1,3,0.333,1,1,1.0,0,0,0.0,0,2,2,0,0,0,2,0,3,8
144,0021400807,1610612752,NYK,New York,203921,Cleanthony Early,F,,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-1
145,0021400807,1610612748,MIA,Miami,204020,Tyler Johnson,,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2
146,0021400807,1610612752,NYK,New York,204037,Travis Wear,,,2,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3
147,0021400807,1610612752,NYK,New York,204038,Langston Galloway,G,,8,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,4,-4
148,0021400807,1610612748,MIA,Miami,2365,Chris Andersen,,,4,1,1,1.0,0,0,0.0,2,2,1.0,1,0,1,0,0,0,0,0,4,7
149,0021400807,1610612748,MIA,Miami,2548,Dwyane Wade,G,,7,1,4,0.25,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,2,2,2
150,0021400807,1610612748,MIA,Miami,2617,Udonis Haslem,F,,9,1,1,1.0,0,0,0.0,1,4,0.25,0,2,2,0,0,0,0,0,3,4
151,0021400807,1610612748,MIA,Miami,2736,Luol Deng,F,,7,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,3,1,0,2,0,0,6
152,0021400808,1610612756,PHX,Phoenix,101123,Gerald Green,G,,10,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,2,0,0,0,1,3,4
153,0021400808,1610612756,PHX,Phoenix,200782,PJ Tucker,F,,10,2,3,0.667,1,1,1.0,1,3,0.333,1,3,4,2,1,1,1,2,6,9
154,0021400808,1610612756,PHX,Phoenix,201148,Brandan Wright,,,3,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,2,2
155,0021400808,1610612750,MIN,Minnesota,201593,Nikola Pekovic,C,,6,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,-10
156,0021400808,1610612750,MIN,Minnesota,201937,Ricky Rubio,G,,8,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,4,0,0,1,0,0,-6
157,0021400808,1610612756,PHX,Phoenix,202339,Eric Bledsoe,G,,9,4,5,0.8,0,1,0.0,2,2,1.0,0,2,2,1,0,0,0,0,10,9
158,0021400808,1610612750,MIN,Minnesota,202390,Gary Neal,,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
159,0021400808,1610612756,PHX,Phoenix,202693,Markieff Morris,F,,8,3,4,0.75,0,0,0.0,0,0,0.0,0,0,0,2,1,0,1,1,6,5
160,0021400808,1610612756,PHX,Phoenix,202694,Marcus Morris,,,5,1,1,1.0,1,1,1.0,1,2,0.5,0,1,1,0,0,0,1,0,4,-3
161,0021400808,1610612756,PHX,Phoenix,203458,Alex Len,C,,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,10
162,0021400808,1610612756,PHX,Phoenix,203462,Archie Goodwin,,,4,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,0,1,0,1,1,4,1
163,0021400808,1610612750,MIN,Minnesota,203476,Gorgui Dieng,,,12,3,4,0.75,0,0,0.0,1,2,0.5,2,2,4,0,0,0,0,1,7,-7
164,0021400808,1610612756,PHX,Phoenix,203493,Reggie Bullock,,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
