,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0021400669,1610612758,SAC,Sacramento,1889,Andre Miller,,,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,7
1,0021400669,1610612752,NYK,New York,200745,Andrea Bargnani,C,,5,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,2,0,0,0,0,1,-10
2,0021400669,1610612758,SAC,Sacramento,200752,Rudy Gay,F,,9,3,5,0.6,0,0,0.0,1,1,1.0,1,0,1,1,0,0,1,2,7,7
3,0021400669,1610612752,NYK,New York,200811,Lou Amundson,F,,4,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,-8
4,0021400669,1610612752,NYK,New York,201160,Jason Smith,,,7,2,3,0.667,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,1,5,-8
5,0021400669,1610612758,SAC,Sacramento,201574,Jason Thompson,F,,4,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,2,0,8
6,0021400669,1610612758,SAC,Sacramento,201956,Omri Casspi,,,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,9
7,0021400669,1610612758,SAC,Sacramento,202326,DeMarcus Cousins,C,,12,3,3,1.0,1,1,1.0,5,5,1.0,0,5,5,2,1,2,2,1,12,16
8,0021400669,1610612752,NYK,New York,202332,Cole Aldrich,,,6,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,1,1,0,1,2,-6
9,0021400669,1610612752,NYK,New York,202498,Lance Thomas,,,7,0,3,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,1,1,0,1,-8
10,0021400669,1610612758,SAC,Sacramento,202682,Derrick Williams,,,7,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,5,8
11,0021400669,1610612752,NYK,New York,203144,Alexey Shved,,,7,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-8
12,0021400669,1610612758,SAC,Sacramento,203463,Ben McLemore,G,,7,2,4,0.5,1,2,0.5,2,3,0.667,0,1,1,1,0,0,0,0,7,8
13,0021400669,1610612758,SAC,Sacramento,203492,Ray McCallum,G,,9,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,3,0,0,1,0,0,9
14,0021400669,1610612752,NYK,New York,203499,Shane Larkin,,,6,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,2,0,0,0,2,2,-5
15,0021400669,1610612752,NYK,New York,203501,Tim Hardaway Jr.,G,,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,2,0,-5
16,0021400669,1610612758,SAC,Sacramento,203917,Nik Stauskas,,,4,0,0,0.0,0,0,0.0,4,4,1.0,0,0,0,1,0,0,0,1,4,8
17,0021400669,1610612752,NYK,New York,203921,Cleanthony Early,F,,4,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-8
18,0021400669,1610612752,NYK,New York,204038,Langston Galloway,G,,5,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-14
19,0021400801,1610612742,DAL,Dallas,101111,Charlie Villanueva,,,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,-2
20,0021400801,1610612742,DAL,Dallas,101145,Monta Ellis,G,,10,1,4,0.25,1,2,0.5,0,0,0.0,0,0,0,2,2,0,1,1,3,-7
21,0021400801,1610612742,DAL,Dallas,1717,Dirk Nowitzki,F,,6,1,3,0.333,0,2,0.0,2,2,1.0,0,1,1,0,0,0,0,1,4,-5
22,0021400801,1610612742,DAL,Dallas,200765,Rajon Rondo,G,,7,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,0,-5
23,0021400801,1610612760,OKC,Oklahoma City,201142,Kevin Durant,F,,7,3,3,1.0,2,2,1.0,0,0,0.0,0,2,2,2,0,0,2,1,8,4
24,0021400801,1610612760,OKC,Oklahoma City,201566,Russell Westbrook,G,,10,2,6,0.333,1,1,1.0,4,4,1.0,0,1,1,1,1,0,2,1,9,5
25,0021400801,1610612760,OKC,Oklahoma City,201586,Serge Ibaka,F,,8,1,2,0.5,0,0,0.0,2,2,1.0,0,3,3,0,0,0,0,0,4,7
26,0021400801,1610612760,OKC,Oklahoma City,201627,Anthony Morrow,,,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,2,0,1,1,0,3
27,0021400801,1610612742,DAL,Dallas,202329,Al-Farouq Aminu,,,3,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,1,2,0,-1
28,0021400801,1610612742,DAL,Dallas,202718,Chandler Parsons,F,,8,1,5,0.2,1,3,0.333,0,0,0.0,0,3,3,0,0,0,2,1,3,-5
29,0021400801,1610612760,OKC,Oklahoma City,203079,Dion Waiters,,,5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,3
30,0021400801,1610612760,OKC,Oklahoma City,203103,Perry Jones,,,3,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1
31,0021400801,1610612742,DAL,Dallas,203108,Bernard James,,,4,1,1,1.0,0,0,0.0,2,2,1.0,1,0,1,0,0,1,0,0,4,-3
32,0021400801,1610612760,OKC,Oklahoma City,203460,Andre Roberson,G,,7,0,4,0.0,0,1,0.0,0,2,0.0,3,2,5,1,0,0,0,1,0,3
33,0021400801,1610612760,OKC,Oklahoma City,203956,Mitch McGary,,,5,1,1,1.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,2,1,2,3
34,0021400801,1610612742,DAL,Dallas,2199,Tyson Chandler,C,,7,0,1,0.0,0,0,0.0,0,0,0.0,3,1,4,0,0,0,1,1,0,-3
35,0021400801,1610612742,DAL,Dallas,2210,Richard Jefferson,,,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,1
36,0021400801,1610612760,OKC,Oklahoma City,2555,Nick Collison,C,,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,3
37,0021400801,1610612742,DAL,Dallas,2734,Devin Harris,,,6,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,1,0,1,0,3,0
38,0021400802,1610612746,LAC,Los Angeles,101108,Chris Paul,G,,12,3,4,0.75,1,1,1.0,1,1,1.0,0,1,1,6,1,0,2,0,8,3
39,0021400802,1610612759,SAS,San Antonio,1495,Tim Duncan,F,,8,4,5,0.8,1,1,1.0,0,0,0.0,0,2,2,2,0,1,0,1,9,1
40,0021400802,1610612759,SAS,San Antonio,1938,Manu Ginobili,,,5,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,1,3,-2
